2021-03-09 10:27:19.558 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.demo.parking_access.ParkingAccessApplication for test class com.demo.parking_access.ParkingAccessApplicationTests
2021-03-09 10:27:19.652 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2021-03-09 10:27:19.668 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4b2c5e02, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@57a3e26a, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@75c56eb9, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@4bc222e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2dc9b0f5, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6531a794, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3b5fad2d, org.springframework.test.context.event.EventPublishingTestExecutionListener@5e17553a, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3eb91815, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@56dc1551, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@102cec62, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@74f6c5d8, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@27912e3]
2021-03-09 10:27:19.917 [main] INFO  c.d.parking_access.ParkingAccessApplicationTests - Starting ParkingAccessApplicationTests on DESKTOP-4IL9A7A with PID 9348 (started by Yang in F:\parking_access)
2021-03-09 10:27:19.917 [main] INFO  c.d.parking_access.ParkingAccessApplicationTests - No active profile set, falling back to default profiles: default
2021-03-09 10:27:20.511 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-03-09 10:27:20.511 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-03-09 10:27:20.542 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11ms. Found 0 Redis repository interfaces.
2021-03-09 10:27:22.026 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-09 10:27:22.198 [main] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2021-03-09 10:27:22.667 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-03-09 10:27:22.682 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-03-09 10:27:22.682 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2021-03-09 10:27:22.682 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-03-09 10:27:22.682 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-03-09 10:27:22.682 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-03-09 10:27:22.682 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-03-09 10:27:22.682 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@6cbb175
2021-03-09 10:27:22.729 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-03-09 10:27:22.729 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-03-09 10:27:22.729 [main] INFO  c.d.parking_access.ParkingAccessApplicationTests - Started ParkingAccessApplicationTests in 3.029 seconds (JVM running for 4.09)
2021-03-09 10:27:23.010 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-03-09 10:27:23.010 [SpringContextShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2021-03-09 10:27:23.010 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2021-03-09 10:27:23.010 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-03-09 10:27:23.010 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2021-03-09 10:27:23.026 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-03-09 10:39:31.091 [main] INFO  com.demo.parking_access.ParkingAccessApplication - Starting ParkingAccessApplication on DESKTOP-4IL9A7A with PID 7352 (F:\parking_access\target\classes started by Yang in F:\parking_access)
2021-03-09 10:39:31.091 [main] INFO  com.demo.parking_access.ParkingAccessApplication - No active profile set, falling back to default profiles: default
2021-03-09 10:39:31.571 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-03-09 10:39:31.581 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-03-09 10:39:31.591 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7ms. Found 0 Redis repository interfaces.
2021-03-09 10:39:32.071 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-03-09 10:39:32.076 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-03-09 10:39:32.076 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-03-09 10:39:32.076 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.31]
2021-03-09 10:39:32.201 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-03-09 10:39:32.201 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1080 ms
2021-03-09 10:39:32.706 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-03-09 10:39:32.786 [main] WARN  o.s.b.a.t.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
2021-03-09 10:39:33.061 [main] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-03-09 10:39:33.071 [main] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-03-09 10:39:33.071 [main] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2021-03-09 10:39:33.071 [main] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-03-09 10:39:33.071 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-03-09 10:39:33.071 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-03-09 10:39:33.071 [main] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-03-09 10:39:33.071 [main] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@14998e21
2021-03-09 10:39:33.091 [main] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-03-09 10:39:33.091 [main] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-03-09 10:39:33.096 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-03-09 10:39:33.121 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-03-09 10:39:33.121 [main] INFO  com.demo.parking_access.ParkingAccessApplication - Started ParkingAccessApplication in 2.265 seconds (JVM running for 4.021)
2021-03-09 10:40:03.799 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-03-09 10:40:03.799 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-03-09 10:40:03.803 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2021-03-09 10:40:03.848 [http-nio-8080-exec-1] INFO  com.demo.parking_access.controller.ParkHandover - ---执行登录---name:muyunpassword:123456
2021-03-09 10:40:03.861 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-03-09 10:40:04.663 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-03-09 10:40:05.331 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:40:05.362 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:40:09.972 [http-nio-8080-exec-7] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104009490.jpglicense:{"license":"沪EC9656","color":"na","confidence":1.001983642578125}gateuuid:ru8j1E9vLCtime:1615257609parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104009490.jpg
2021-03-09 10:40:10.027 [http-nio-8080-exec-7] INFO  com.demo.parking_access.controller.ParkHandover - license:沪EC9656
2021-03-09 10:40:12.438 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:40:12.454 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:41:51.939 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104151723.jpglicense:{"license":"沪EC9656","color":"na","confidence":0.999493408203125}gateuuid:ru8j1E9vLCtime:1615257711parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104151723.jpg
2021-03-09 10:41:51.985 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - license:沪EC9656
2021-03-09 10:41:54.282 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:41:54.296 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:45:24.642 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104524349.jpglicense:{"license":"沪EC9656","color":"na","confidence":1.0016143798828125}gateuuid:ru8j1E9vLCtime:1615257924parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104524349.jpg
2021-03-09 10:45:24.707 [http-nio-8080-exec-8] INFO  com.demo.parking_access.controller.ParkHandover - license:沪EC9656
2021-03-09 10:45:26.965 [http-nio-8080-exec-5] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:45:26.981 [http-nio-8080-exec-5] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:45:48.126 [http-nio-8080-exec-10] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309104547890.jpglicense:{"license":"赣FD9688","color":"na","confidence":1.00032958984375}gateuuid:ru8j1E9vLCtime:1615257947parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309104547890.jpg
2021-03-09 10:45:48.170 [http-nio-8080-exec-10] INFO  com.demo.parking_access.controller.ParkHandover - license:赣FD9688
2021-03-09 10:45:48.317 [http-nio-8080-exec-10] INFO  com.demo.parking_access.controller.ParkHandover - CarEnter->Redis：eN3423NwQ1
2021-03-09 10:45:50.431 [http-nio-8080-exec-1] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:45:50.459 [http-nio-8080-exec-1] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:47:38.281 [http-nio-8080-exec-2] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104738057.jpglicense:{"license":"沪EC9656","color":"na","confidence":1.0071502685546876}gateuuid:ru8j1E9vLCtime:1615258058parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_沪EC9656_20210309104738057.jpg
2021-03-09 10:47:38.331 [http-nio-8080-exec-2] INFO  com.demo.parking_access.controller.ParkHandover - license:沪EC9656
2021-03-09 10:47:38.627 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:47:38.643 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:48:45.281 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:48:45.321 [http-nio-8080-exec-9] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
